"tank","species","length_µm","length_mm","treatment","temperature","estimate_a","estimate_b","DW_mg","DW_µg","B_µg","B_mg.m2"
"F1","A_o",9258.69899623024,9.25869899623024,"1HW","25",-1.69,2.6,6.65318974821189,6653.18974821189,2075.12988246729,1.35629404082829
"F1","G_h",1858.229,1.858229,"1HW","25",0.19,2.34,6.60225366607021,6602.25366607021,287.253493404849,0.187747381310359
"F1","A_o",10061.8356505185,10.0618356505185,"1HW","25",-1.69,2.6,8.25963336964858,8259.63336964858,2576.17964799339,1.6837775477081
"F1","G_h",2880.559,2.880559,"1HW","25",0.19,2.34,18.4151666473933,18415.1666473933,801.214436561448,0.523669566380031
"F1","A_o",11405.1238389818,11.4051238389818,"1HW","25",-1.69,2.6,11.4408953665673,11440.8953665673,3568.41526483233,2.33229755871394
"F1","G_h",3232.013,3.232013,"1HW","25",0.19,2.34,24.108325780827,24108.325780827,1048.91468140253,0.685565151243485
"F1","A_o",11946.4874900302,11.9464874900302,"1HW","25",-1.69,2.6,12.9069790431754,12906.9790431754,4025.68676356642,2.63116781932446
"F1","G_h",3493.003,3.493003,"1HW","25",0.19,2.34,28.9124945029822,28912.4945029822,1257.93637583355,0.822180637799706
"F1","A_o",10855.3335148107,10.8553335148107,"1HW","25",-1.69,2.6,10.0617204009224,10061.7204009224,3138.2505930477,2.05114417846255
"F1","G_h",3232.497,3.232497,"1HW","25",0.19,2.34,24.1167746530989,24116.7746530989,1049.28227831689,0.685805410664634
"F1","A_o",10524.74795456,10.52474795456,"1HW","25",-1.69,2.6,9.28432705836957,9284.32705836957,2895.78160950547,1.89266771863103
"F1","G_h",3580.044,3.580044,"1HW","25",0.19,2.34,30.6265990149273,30626.5990149273,1332.51432058106,0.870924392536643
"F1","A_o",6575.78555015805,6.57578555015805,"1HW","25",-1.69,2.6,2.73315252235129,2733.15252235129,852.470271721367,0.557170112236188
"F1","G_h",3936.272,3.936272,"1HW","25",0.19,2.34,38.2383493111995,38238.3493111995,1663.68939717139,1.08737869096169
"F1","A_o",8887.19370654099,8.88719370654099,"1HW","25",-1.69,2.6,5.98119663298758,5981.19663298758,1865.53522982883,1.21930407178355
"F1","G_h",3817.841,3.817841,"1HW","25",0.19,2.34,35.600306733267,35600.306733267,1548.91238547367,1.0123610362573
"F1","A_o",8741.2636183129,8.7412636183129,"1HW","25",-1.69,2.6,5.72918658590641,5729.18658590641,1786.93329614421,1.16793025891778
"F1","G_h",3901.711,3.901711,"1HW","25",0.19,2.34,37.4573396801054,37457.3396801054,1629.7089177379,1.06516922727967
"F1","A_o",10972.1568201701,10.9721568201701,"1HW","25",-1.69,2.6,10.3456841638592,10345.6841638592,3226.81889070768,2.1090319547109
"F1","G_h",6660.528,6.660528,"1HW","25",0.19,2.34,130.921285385217,130921.285385217,5696.17565305417,3.72299062291122
"F1","A_o",10337.529887426,10.337529887426,"1HW","25",-1.69,2.6,8.86101809156211,8861.01809156211,2763.75154275822,1.80637355735832
"F1","G_h",5713.357,5.713357,"1HW","25",0.19,2.34,91.437803876352,91437.803876352,3978.31254617387,2.60020427854501
"F1","A_o",8879.67207579601,8.87967207579601,"1HW","25",-1.69,2.6,5.96804393975772,5968.04393975772,1861.43290481043,1.21662281360159
"F1","G_h",7893.389,7.893389,"1HW","25",0.19,2.34,194.803432189936,194803.432189936,8475.58564909262,5.53959846345923
"F1","A_o",8751.94785195687,8.75194785195687,"1HW","25",-1.69,2.6,5.74741127094202,5747.41127094202,1792.61757540682,1.1716454741221
"F1","G_h",7381.929,7.381929,"1HW","25",0.19,2.34,166.539586221779,166539.586221779,7245.87093317163,4.73586335501414
"F1","A_o",8599.65224026922,8.59965224026922,"1HW","25",-1.69,2.6,5.49098569173207,5490.98569173207,1712.63843725123,1.11937152761518
"F1","G_h",8507.531,8.507531,"1HW","25",0.19,2.34,232.134817394573,232134.817394573,10099.81448913,6.60118594060787
"F1","A_o",9345.38384129834,9.34538384129834,"1HW","25",-1.69,2.6,6.81636085681273,6816.36085681273,2126.02295123989,1.38955748447052
"F1","G_h",989.329,0.989329,"1HW","25",0.19,2.34,1.51041861978496,1510.41861978496,65.7158974770522,0.0429515669784655
"F1","A_o",10780.357454317,10.780357454317,"1HW","25",-1.69,2.6,9.88203117488352,9882.03117488352,3082.20552344617,2.01451341401711
"F1","G_h",1098.08,1.09808,"1HW","25",0.19,2.34,1.92789562070791,1927.89562070791,83.8796538240079,0.0548233031529463
"F1","A_o",11222.8668726257,11.2228668726257,"1HW","25",-1.69,2.6,10.9715985729816,10971.5985729816,3422.04159491295,2.23662849340716
"F1","G_h",987.064,0.987064,"1HW","25",0.19,2.34,1.50233931216351,1502.33931216351,65.364379729335,0.0427218168165588
"F1","A_o",8214.18262900196,8.21418262900196,"1HW","25",-1.69,2.6,4.8737957127344,4873.7957127344,1520.13688280186,0.99355351817115
"F1","G_h",1042.224,1.042224,"1HW","25",0.19,2.34,1.70619593607514,1706.19593607514,74.2338552651316,0.0485188596504128
"F1","A_o",7892.27313151423,7.89227313151423,"1HW","25",-1.69,2.6,4.39263863795134,4392.63863795135,1370.06399117702,0.895466660900016
"F1","G_h",980.236,0.980236,"1HW","25",0.19,2.34,1.47813369466938,1478.13369466938,64.3112320411533,0.0420334849942178
"F1","A_o",9073.2178839294,9.0732178839294,"1HW","25",-1.69,2.6,6.3121815915337,6312.1815915337,1968.76943839936,1.28677741071854
"F1","G_h",3344.954,3.344954,"1HW","25",0.19,2.34,26.1260016717684,26126.0016717684,1136.70053113597,0.742941523618279
"F1","A_o",7239.9738393051,7.2399738393051,"1HW","25",-1.69,2.6,3.51007335012953,3510.07335012953,1094.7918779054,0.715550246996994
"F1","G_h",3510.329,3.510329,"1HW","25",0.19,2.34,29.249194019857,29249.194019857,1272.58563309355,0.831755315747415
"F1","A_o",6751.63595375757,6.75163595375757,"1HW","25",-1.69,2.6,2.92727446779715,2927.27446779715,913.016906505932,0.596743076147668
"F1","G_h",4668.694,4.668694,"1HW","25",0.19,2.34,57.0055656240086,57005.5656240086,2480.22095139562,1.62105944535661
"F1","A_o",8589.25020303351,8.58925020303351,"1HW","25",-1.69,2.6,5.47373363732138,5473.73363732138,1707.25752148054,1.11585458920297
"F1","G_h",3128.962,3.128962,"1HW","25",0.19,2.34,22.34789776353,22347.89776353,972.321275054768,0.635504101342986
"F1","A_o",8999.06372374719,8.99906372374719,"1HW","25",-1.69,2.6,6.17892680374587,6178.92680374587,1927.20727008834,1.25961259482898
"F1","G_h",3161.349,3.161349,"1HW","25",0.19,2.34,22.892937162221,22892.937162221,996.035067228778,0.651003311914234
"F1","A_o",8636.65203438313,8.63665203438313,"1HW","25",-1.69,2.6,5.55262185912488,5552.62185912488,1731.86275786105,1.13193644304644
"F1","G_h",2954.303,2.954303,"1HW","25",0.19,2.34,19.5373106969858,19537.3106969858,850.037128728738,0.555579822698522
"F1","A_o",7325.58618876471,7.32558618876471,"1HW","25",-1.69,2.6,3.61901342536945,3619.01342536945,1128.77028737273,0.737758357759955
"F1","G_h",1688.828,1.688828,"1HW","25",0.19,2.34,5.27897839497742,5278.97839497742,229.679903600036,0.150117584052311
"F1","A_o",8033.54989335682,8.03354989335682,"1HW","25",-1.69,2.6,4.60001754038776,4600.01754038776,1434.74547084694,0.937742137808459
"F1","G_h",2034.884,2.034884,"1HW","25",0.19,2.34,8.16550026779808,8165.50026779808,355.267851851466,0.232201210360435
"F1","A_o",9524.1643792559,9.5241643792559,"1HW","25",-1.69,2.6,7.16060791369811,7160.60791369811,2233.39360828244,1.45973438449833
"F1","G_h",610.714,0.610714,"1HW","25",0.19,2.34,0.488495569926554,488.495569926554,21.2536606545925,0.0138912814735898
"F1","A_o",8513.09805277877,8.51309805277877,"1HW","25",-1.69,2.6,5.34844892026229,5348.44892026229,1668.18121822981,1.09031452171883
"F1","G_h",1198.672,1.198672,"1HW","25",0.19,2.34,2.36678519518278,2366.78519518278,102.975036986091,0.0673039457425429
"F1","A_o",9265.10155122113,9.26510155122113,"1HW","25",-1.69,2.6,6.66515844415907,6665.15844415907,2078.86291873321,1.35873393381256
"F1","G_h",1395.437,1.395437,"1HW","25",0.19,2.34,3.37770679722273,3377.70679722273,146.958618416286,0.0960513845858076
"F1","A_o",7250.89293391231,7.25089293391231,"1HW","25",-1.69,2.6,3.52385378760878,3523.85378760878,1099.08999635518,0.718359474741947
"F1","G_h",1951.544,1.951544,"1HW","25",0.19,2.34,7.40432261154601,7404.32261154601,322.150229912188,0.21055570582496
"F1","A_o",9044.98059040553,9.04498059040553,"1HW","25",-1.69,2.6,6.26123294956052,6261.23294956052,1952.87855696792,1.27639121370453
"F1","G_h",1122.278,1.122278,"1HW","25",0.19,2.34,2.02878045322305,2028.78045322305,88.2689914710099,0.0576921512882418
"F1","A_o",7653.44898763105,7.65344898763105,"1HW","25",-1.69,2.6,4.05535332930811,4055.35332930811,1264.8647034112,0.826708956477908
"F1","G_h",1680.189,1.680189,"1HW","25",0.19,2.34,5.21600550199257,5216.00550199257,226.940053782893,0.148326832537839
"F1","A_o",7688.63096690739,7.68863096690739,"1HW","25",-1.69,2.6,4.10400085717548,4104.00085717548,1280.03786735303,0.836626057093484
"F1","G_h",2647.115,2.647115,"1HW","25",0.19,2.34,15.1108318560227,15110.8318560227,657.44811672458,0.429704651453974
"F1","A_o",8125.23075756024,8.12523075756024,"1HW","25",-1.69,2.6,4.73775752406022,4737.75752406022,1477.70657175438,0.965821288728354
"F1","G_h",1904.87,1.90487,"1HW","25",0.19,2.34,6.99656544025756,6996.56544025756,304.409367800902,0.198960371111701
"F1","A_o",9142.60314071772,9.14260314071772,"1HW","25",-1.69,2.6,6.43845490128501,6438.45490128501,2008.1540837108,1.3125190089613
"F1","G_h",2283.908,2.283908,"1HW","25",0.19,2.34,10.6981316372081,10698.1316372081,465.458590524304,0.304221300996277
"F1","A_o",10112.6136944709,10.1126136944709,"1HW","25",-1.69,2.6,8.36844729208848,8368.44729208848,2610.1187104024,1.70595994143948
"F1","G_h",2064.7,2.0647,"1HW","25",0.19,2.34,8.44822129184888,8448.22129184888,367.568591254278,0.240240909316522
"F1","A_o",9047.76855413485,9.04776855413485,"1HW","25",-1.69,2.6,6.26625197936623,6266.25197936623,1954.44399236433,1.27741437409433
"F1","G_h",1562.118,1.562118,"1HW","25",0.19,2.34,4.39835599971586,4398.35599971586,191.365432178038,0.125075445867998
"F1","A_o",8920.28769811987,8.92028769811987,"1HW","25",-1.69,2.6,6.03927825633881,6039.27825633881,1883.65088815207,1.23114437134122
"F1","G_h",1375.4,1.3754,"1HW","25",0.19,2.34,3.26530615392682,3265.30615392682,142.06824626751,0.092855062919941
"F1","A_o",10009.7291893421,10.0097291893421,"1HW","25",-1.69,2.6,8.14888244150279,8148.88244150279,2541.63643350472,1.66120028333642
"F1","G_h",482.522,0.482522,"1HW","25",0.19,2.34,0.281468668751222,281.468668751222,12.2462514274957,0.00800408590032396
"F1","A_o",9875.76136087095,9.87576136087095,"1HW","25",-1.69,2.6,7.86834739720796,7868.34739720796,2454.13755318916,1.60401147267266
"F1","G_h",1981.372,1.981372,"1HW","25",0.19,2.34,7.67185683973636,7671.85683973636,333.790216125985,0.218163539951624
"F1","A_o",9373.02199850733,9.37302199850734,"1HW","25",-1.69,2.6,6.86889779560177,6868.89779560177,2142.40922244819,1.40026746565241
"F1","G_h",1785.483,1.785483,"1HW","25",0.19,2.34,6.01323786740596,6013.23786740596,261.626358430246,0.170997619889049
"F1","A_o",8361.25641746204,8.36125641746204,"1HW","25",-1.69,2.6,5.10394528404071,5103.94528404071,1591.9205340923,1.04047093731523
"F1","G_h",1216.47,1.21647,"1HW","25",0.19,2.34,2.44983752788115,2449.83752788115,106.588511098064,0.0696656935281465
"F1","A_o",8185.78593812472,8.18578593812472,"1HW","25",-1.69,2.6,4.83010972876254,4830.10972876254,1506.51122440104,0.984647859085646
"F1","G_h",1149.866,1.149866,"1HW","25",0.19,2.34,2.14740779089425,2147.40779089425,93.4302771293434,0.061065540607414
"F1","A_o",9029.33479928821,9.02933479928821,"1HW","25",-1.69,2.6,6.233112522962,6233.112522962,1944.10779591185,1.27065869013846
"F1","G_h",2113.141,2.113141,"1HW","25",0.19,2.34,8.91933826694499,8919.338266945,388.06613705355,0.253637998074215
"F1","A_o",7519.81293765626,7.51981293765626,"1HW","25",-1.69,2.6,3.87380982977937,3873.80982977937,1208.24128590818,0.789700186868094
"F1","G_h",1948.789,1.948789,"1HW","25",0.19,2.34,7.37988641868429,7379.88641868429,321.087050258684,0.209860817162538
"F1","A_o",8688.82322957745,8.68882322957746,"1HW","25",-1.69,2.6,5.64025190155862,5640.25190155862,1759.19456809613,1.14980037130466
"F1","G_h",2490.955,2.490955,"1HW","25",0.19,2.34,13.1067846454374,13106.7846454374,570.255229067548,0.372715835991861
"F1","A_o",8193.80281906251,8.19380281906251,"1HW","25",-1.69,2.6,4.84241852536592,4842.41852536592,1510.35033806163,0.987157083700412
"F1","G_h",883.921,0.883921,"1HW","25",0.19,2.34,1.16039935152917,1160.39935152917,50.4871191460718,0.0329981170889358
"F1","A_o",7948.17041783871,7.94817041783871,"1HW","25",-1.69,2.6,4.47398622693737,4473.98622693737,1395.43630418176,0.912049872014225
"F1","G_h",1195.868,1.195868,"1HW","25",0.19,2.34,2.35385004943217,2353.85004943217,102.412249490714,0.0669361107782447
"F1","A_o",8314.37909512824,8.31437909512824,"1HW","25",-1.69,2.6,5.02987900433824,5029.87900433824,1568.8192614531,1.02537206630921
"F1","G_h",2706.496,2.706496,"1HW","25",0.19,2.34,15.9159765865794,15915.9765865794,692.478675719531,0.452600441646752
"F1","A_o",9028.86729656569,9.02886729656569,"1HW","25",-1.69,2.6,6.23227347127718,6232.27347127718,1943.84609569135,1.27048764424271
"F1","G_h",3492.426,3.492426,"1HW","25",0.19,2.34,28.9013199487491,28901.3199487491,1257.45018885815,0.821862868534742
"F1","A_o",7707.37818607568,7.70737818607568,"1HW","25",-1.69,2.6,4.13006931691502,4130.06931691502,1288.16861994579,0.841940274474375
"F1","G_h",4084.757,4.084757,"1HW","25",0.19,2.34,41.699319541257,41699.319541257,1814.27067432883,1.18579782635871
"F1","A_o",8933.48642248233,8.93348642248233,"1HW","25",-1.69,2.6,6.06253909717894,6062.53909717894,1890.90594441011,1.23588623817654
"F1","G_h",4336.097,4.336097,"1HW","25",0.19,2.34,47.952541974616,47952.541974616,2086.33837724838,1.36361985441071
"F1","A_o",8703.83759480083,8.70383759480083,"1HW","25",-1.69,2.6,5.66562760131137,5665.62760131137,1767.10924884902,1.1549733652608
"F1","G_h",4296.314,4.296314,"1HW","25",0.19,2.34,46.9293646188075,46929.3646188075,2041.82156758092,1.33452390037969
"F1","A_o",8987.63579057762,8.98763579057762,"1HW","25",-1.69,2.6,6.15854627523693,6158.54627523693,1920.8505832464,1.25545789754667
"F1","G_h",3639.582,3.639582,"1HW","25",0.19,2.34,31.8317510711127,31831.7510711127,1384.9485583024,0.905195136145361
"F1","A_o",8038.2278600476,8.0382278600476,"1HW","25",-1.69,2.6,4.60698516516749,4606.98516516749,1436.91867301574,0.939162531382836
"F1","G_h",1062.645,1.062645,"1HW","25",0.19,2.34,1.78545288851688,1785.45288851688,77.6821984547477,0.0507726787285933
"F1","A_o",8958.06250421479,8.95806250421479,"1HW","25",-1.69,2.6,6.10599760729446,6105.99760729446,1904.46065371514,1.24474552530401
"F1","G_h",4022.46,4.02246,"1HW","25",0.19,2.34,40.226352761056,40226.352761056,1750.18424646913,1.14391127220205
"F1","A_o",8165.35659382109,8.16535659382109,"1HW","25",-1.69,2.6,4.79883044081723,4798.83044081723,1496.75521449089,0.978271382020193
"F1","G_h",881.892,0.881892,"1HW","25",0.19,2.34,1.15417600957382,1154.17600957382,50.2163514949417,0.0328211447679358
"F1","A_o",9155.82251460349,9.15582251460349,"1HW","25",-1.69,2.6,6.46268740224146,6462.68740224146,2015.71220075911,1.31745895474452
"F1","G_h",3551.415,3.551415,"1HW","25",0.19,2.34,30.0565641548595,30056.5641548595,1307.71301587529,0.854714389460972
"F1","A_o",6407.77088830494,6.40777088830494,"1HW","25",-1.69,2.6,2.55527787771821,2555.27787771821,796.991170060311,0.520909261477327
"F1","G_h",4712.413,4.712413,"1HW","25",0.19,2.34,58.2625418944055,58262.5418944055,2534.90997775855,1.65680390703173
"F1","A_o",7801.11932332054,7.80111932332054,"1HW","25",-1.69,2.6,4.26194650276172,4261.94650276172,1329.30111421138,0.868824257654496
"F1","G_h",4210.84,4.21084,"1HW","25",0.19,2.34,44.773686191646,44773.686191646,1948.03144830061,1.27322316882393
"F1","A_o",8135.44438816936,8.13544438816936,"1HW","25",-1.69,2.6,4.75325736519852,4753.25736519852,1482.54097220542,0.96898102758524
"F1","G_h",4079.108,4.079108,"1HW","25",0.19,2.34,41.5645016142127,41564.5016142127,1808.40496203181,1.18196402747177
"F1","A_o",8684.13495750014,8.68413495750014,"1HW","25",-1.69,2.6,5.63234263510895,5632.34263510895,1756.72766789048,1.14818801822907
"F1","G_h",2895.133,2.895133,"1HW","25",0.19,2.34,18.6339246919664,18633.9246919664,810.73224906795,0.529890358867941
"F1","A_o",7382.4833351882,7.3824833351882,"1HW","25",-1.69,2.6,3.69255043391165,3692.55043391165,1151.70648033704,0.752749333553623
"F1","G_h",4238.819,4.238819,"1HW","25",0.19,2.34,45.472936582499,45472.936582499,1978.454714006,1.29310765621307
"F1","A_o",7754.55239183026,7.75455239183026,"1HW","25",-1.69,2.6,4.19611623377226,4196.11623377226,1308.76865331357,0.85540434857096
"F1","G_h",1538.726,1.538726,"1HW","25",0.19,2.34,4.24577938134291,4245.77938134291,184.72706763522,0.120736645513215
"F1","A_o",7947.91542449215,7.94791542449215,"1HW","25",-1.69,2.6,4.47361304679791,4473.61304679791,1395.31990929627,0.911973796925665
"F1","G_h",1350.267,1.350267,"1HW","25",0.19,2.34,3.12738961647268,3127.38961647268,136.06771838934,0.0889331492740784
"F1","A_o",7400.14316907961,7.40014316907961,"1HW","25",-1.69,2.6,3.71556032881802,3715.56032881802,1158.88326655834,0.757440043502184
"F1","G_h",1653.868,1.653868,"1HW","25",0.19,2.34,5.02680427391777,5026.80427391777,218.708211071324,0.142946543183872
"F1","A_o",7334.11716881569,7.33411716881569,"1HW","25",-1.69,2.6,3.62998135351506,3629.98135351506,1132.19118416135,0.739994238013952
"F1","G_h",1246.286,1.246286,"1HW","25",0.19,2.34,2.59265933819163,2592.65933819163,112.802459549777,0.0737270977449522
"F1","A_o",7360.36249675104,7.36036249675104,"1HW","25",-1.69,2.6,3.66385206502315,3663.85206502315,1142.75545908072,0.746898992863215
"F1","G_h",2607.492,2.607492,"1HW","25",0.19,2.34,14.5868589696623,14586.8589696623,634.650894795655,0.414804506402389
"F1","A_o",7715.62633225739,7.71562633225739,"1HW","25",-1.69,2.6,4.14157075382324,4141.57075382324,1291.75591811747,0.844284913802266
"F1","G_h",2668.594,2.668594,"1HW","25",0.19,2.34,15.3993029258602,15399.3029258602,669.999031419497,0.437907863672874
"F1","A_o",8911.21835133044,8.91121835133044,"1HW","25",-1.69,2.6,6.023326730862,6023.326730862,1878.67560735586,1.22789255382736
"F1","G_h",2120.756,2.120756,"1HW","25",0.19,2.34,8.99473241953075,8994.73241953074,391.346416001911,0.255781971243079
"F1","A_o",7297.56925545955,7.29756925545955,"1HW","25",-1.69,2.6,3.58313676901102,3583.13676901102,1117.58035825454,0.730444678597737
"F1","G_h",1533.48,1.53348,"1HW","25",0.19,2.34,4.21198476722463,4211.98476722463,183.256718046316,0.11977563271001
"F1","A_o",8759.54889959749,8.75954889959749,"1HW","25",-1.69,2.6,5.76039848656913,5760.39848656913,1796.66828796091,1.17429299866726
"F1","G_h",1502.956,1.502956,"1HW","25",0.19,2.34,4.018410164243,4018.410164243,174.83459678995,0.114270978294085
"F1","A_o",8699.71065056185,8.69971065056185,"1HW","25",-1.69,2.6,5.65864568816119,5658.64568816119,1764.93159013747,1.15355005891338
"F1","G_h",1880.385,1.880385,"1HW","25",0.19,2.34,6.78793165315289,6787.93165315289,295.332045538037,0.193027480743815
"F1","A_o",8706.77668720471,8.70677668720471,"1HW","25",-1.69,2.6,5.6706031519189,5670.6031519189,1768.6611230835,1.15598766214608
"F1","G_h",1642.458,1.642458,"1HW","25",0.19,2.34,4.94602831696716,4946.02831696716,215.193778425934,0.140649528382963
"F1","A_o",8899.10148715478,8.89910148715478,"1HW","25",-1.69,2.6,6.00205560993734,6002.05560993734,1872.04114473946,1.22355630375128
"F1","G_h",1185.715,1.185715,"1HW","25",0.19,2.34,2.30735243031164,2307.35243031164,100.389212478971,0.0656138643653406
"F1","A_o",7612.36912131153,7.61236912131153,"1HW","25",-1.69,2.6,3.99900163046299,3999.00163046299,1247.28860854141,0.815221312772162
"F1","G_h",944.646,0.944646,"1HW","25",0.19,2.34,1.35559410150234,1355.59410150234,58.9797304058043,0.0385488434024865
"F1","A_o",8012.11308634867,8.01211308634867,"1HW","25",-1.69,2.6,4.5681713239192,4568.1713239192,1424.8126359304,0.931250088843397
"F1","G_h",1825.41,1.82541,"1HW","25",0.19,2.34,6.332619520883,6332.619520883,275.522143162386,0.180079832132278
"F1","A_o",7483.15733032795,7.48315733032795,"1HW","25",-1.69,2.6,3.82490522123216,3824.90522123216,1192.98793850231,0.77973067875968
"F1","G_h",1586.012,1.586012,"1HW","25",0.19,2.34,4.55739988771327,4557.39988771327,198.285177274584,0.129598155081428
"F1","A_o",7142.32335511683,7.14232335511683,"1HW","25",-1.69,2.6,3.38830675196054,3388.30675196054,1056.81287593649,0.690727369893133
"F1","G_h",1587,1.587,"1HW","25",0.19,2.34,4.5640459546117,4564.0459546117,198.574337011628,0.129787148373613
"F1","A_o",8048.26374255457,8.04826374255457,"1HW","25",-1.69,2.6,4.62195507170039,4621.95507170039,1441.58778686335,0.942214239779968
"F1","G_h",1694.915,1.694915,"1HW","25",0.19,2.34,5.32360887397654,5323.60887397654,231.621704332521,0.151386734857857
"F1","A_o",9288.03606352149,9.28803606352149,"1HW","25",-1.69,2.6,6.7081400617456,6708.1400617456,2092.26888525845,1.3674960034369
"F1","G_h",1901.694,1.901694,"1HW","25",0.19,2.34,6.96929886567981,6969.29886567981,303.223042767543,0.198184995272904
"F1","A_o",8109.6894988662,8.1096894988662,"1HW","25",-1.69,2.6,4.71423240317056,4714.23240317056,1470.3690865489,0.961025546763986
"F1","G_h",1230.195,1.230195,"1HW","25",0.19,2.34,2.51500620371477,2515.00620371477,109.423895913704,0.0715188862181069
"F1","A_o",6506.63420576887,6.50663420576887,"1HW","25",-1.69,2.6,2.6590507063242,2659.0507063242,829.357915302517,0.54206399692975
"F1","G_h",1927.303,1.927303,"1HW","25",0.19,2.34,7.1908957722331,7190.8957722331,312.864369616627,0.204486516089299
"F1","A_o",6684.99694153606,6.68499694153606,"1HW","25",-1.69,2.6,2.85274631829334,2852.74631829334,889.771576675693,0.581550050114832
"F1","G_h",2413.075,2.413075,"1HW","25",0.19,2.34,12.1679024539906,12167.9024539906,529.405967129204,0.346016971979872
"F1","A_o",6758.37969335775,6.75837969335775,"1HW","25",-1.69,2.6,2.93488255580496,2934.88255580496,915.389869155568,0.598294032127822
"F1","G_h",2472.01,2.47201,"1HW","25",0.19,2.34,12.8747119865447,12874.7119865447,560.158118995382,0.366116417644041
"F1","A_o",6204.81175248418,6.20481175248418,"1HW","25",-1.69,2.6,2.35014352616756,2350.14352616756,733.009765811661,0.4790913502037
"F1","G_h",2881.569,2.881569,"1HW","25",0.19,2.34,18.4302792104515,18430.2792104515,801.871960000006,0.524099320261442
"F1","A_o",6963.38186248782,6.96338186248782,"1HW","25",-1.69,2.6,3.17199541638157,3171.99541638157,989.345370369411,0.646630961025759
"F1","G_h",1183.826,1.183826,"1HW","25",0.19,2.34,2.29875996658997,2298.75996658997,100.015368130383,0.065369521653845
"F1","A_o",7618.17297005158,7.61817297005158,"1HW","25",-1.69,2.6,4.00693369114926,4006.93369114926,1249.76261826946,0.816838312594415
"F1","G_h",1685.378,1.685378,"1HW","25",0.19,2.34,5.25377815202062,5253.77815202062,228.583481349374,0.149400968202205
"F1","A_o",7585.64646542763,7.58564646542763,"1HW","25",-1.69,2.6,3.96260474635566,3962.60474635566,1235.93642038833,0.807801581953156
"F1","G_h",3976.391,3.976391,"1HW","25",0.19,2.34,39.1565529034029,39156.5529034029,1703.63896634242,1.11348952048524
"F1","A_o",6441.34870608864,6.44134870608864,"1HW","25",-1.69,2.6,2.59023822126033,2590.23822126033,807.895301211098,0.528036144582417
"F1","G_h",3847.165,3.847165,"1HW","25",0.19,2.34,36.2434475984923,36243.4475984923,1576.89441549424,1.03064994476748
"F1","A_o",5309.4726685119,5.3094726685119,"1HW","25",-1.69,2.6,1.56723316275455,1567.23316275455,488.820023463143,0.319490211413819
"F1","G_h",4874.43,4.87443,"1HW","25",0.19,2.34,63.0582306853357,63058.2306853357,2743.56272394986,1.79317825094762
"F1","A_o",20933.6755770332,20.9336755770332,"1HW","25",-1.69,2.6,55.4878978913914,55487.8978913914,17306.675352325,11.3115525178595
"F1","G_h",3538.848,3.538848,"1HW","25",0.19,2.34,29.8082766157831,29808.2766157831,1296.91042231014,0.847653870790939
"F1","A_o",21835.9350609719,21.8359350609719,"1HW","25",-1.69,2.6,61.9222408934585,61922.2408934585,19313.5469346697,12.6232332906338
"F1","G_h",5193.002,5.193002,"1HW","25",0.19,2.34,73.1272541207167,73127.2541207167,3181.64982318579,2.07950968835672
"F1","A_o",19970.2220174235,19.9702220174235,"1HW","25",-1.69,2.6,49.090281460531,49090.281460531,15311.2587875396,10.0073586846664
"F1","G_h",5162.91,5.16291,"1HW","25",0.19,2.34,72.1395215258151,72139.5215258151,3138.67515835377,2.05142167212665
"F1","A_o",22769.9917849663,22.7699917849663,"1HW","25",-1.69,2.6,69.0467867049261,69046.7867049261,21535.6927732665,14.0756161916774
"F1","G_h",5078.797,5.078797,"1HW","25",0.19,2.34,69.4193270414873,69419.3270414873,3020.32384865185,1.97406787493585
"F1","A_o",18353.1130330631,18.3531130330631,"1HW","25",-1.69,2.6,39.4135289935634,39413.5289935634,12293.0796930924,8.03469260986433
"F1","G_h",2582.3,2.5823,"1HW","25",0.19,2.34,14.2592166259459,14259.2166259459,620.395700648304,0.405487386044643
"F1","A_o",14156.6784110069,14.1566784110069,"1HW","25",-1.69,2.6,20.0677902479513,20067.7902479513,6259.143778336,4.09094364597124
"F1","G_h",2353.711,2.353711,"1HW","25",0.19,2.34,11.4789546627116,11478.9546627116,499.430951047122,0.326425458200733
"F1","A_o",13126.5715860335,13.1265715860335,"1HW","25",-1.69,2.6,16.4889655056296,16488.9655056296,5142.90834120589,3.36137800078816
"F1","G_h",2347.521,2.347521,"1HW","25",0.19,2.34,11.4084382801107,11408.4382801107,496.36289606637,0.324420193507431
"F1","A_o",14028.4814429492,14.0284814429492,"1HW","25",-1.69,2.6,19.5987205804884,19598.7205804884,6112.84094905433,3.99532088173486
"F1","G_h",1531.288,1.531288,"1HW","25",0.19,2.34,4.19790974725085,4197.90974725085,182.644336447289,0.119375383298882
"F1","A_o",13383.0290868634,13.3830290868634,"1HW","25",-1.69,2.6,17.3396967067591,17339.6967067591,5408.25140283816,3.53480483845632
"F1","G_h",2829.117,2.829117,"1HW","25",0.19,2.34,17.6548131503707,17654.8131503707,768.132672471589,0.502047498347444
"F1","A_o",9632.1839220761,9.6321839220761,"1HW","25",-1.69,2.6,7.37368181557007,7373.68181557007,2299.85135827631,1.50317082240281
"F1","G_h",1822.833,1.822833,"1HW","25",0.19,2.34,6.31171971108604,6311.71971108604,274.612825877816,0.179485507109683
"F1","A_o",11427.0765621398,11.4270765621398,"1HW","25",-1.69,2.6,11.4982396655519,11498.2396655519,3586.30095168564,2.34398755012133
